Vulnerability ID           Package                                           Severity          Fix                              CVE Refs                Vulnerability URL                                                   Type          Feed Group           Package Path                                     
CVE-2017-1000158           python2.7-2.7.9-2+deb8u1                          High              2.7.9-2+deb8u2                   CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:8             pkgdb                                            
CVE-2017-1000158           python2.7-dev-2.7.9-2+deb8u1                      High              2.7.9-2+deb8u2                   CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:8             pkgdb                                            
CVE-2017-1000158           python2.7-minimal-2.7.9-2+deb8u1                  High              2.7.9-2+deb8u2                   CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:8             pkgdb                                            
CVE-2017-10684             libncurses5-5.9+20140913-1+b1                     High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10684             libncurses5-dev-5.9+20140913-1+b1                 High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10684             libncursesw5-5.9+20140913-1+b1                    High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10684             libtinfo-dev-5.9+20140913-1+b1                    High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10684             libtinfo5-5.9+20140913-1+b1                       High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10684             ncurses-base-5.9+20140913-1                       High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10684             ncurses-bin-5.9+20140913-1+b1                     High              5.9+20140913-1+deb8u1            CVE-2017-10684          https://security-tracker.debian.org/tracker/CVE-2017-10684          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             libncurses5-5.9+20140913-1+b1                     High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             libncurses5-dev-5.9+20140913-1+b1                 High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             libncursesw5-5.9+20140913-1+b1                    High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             libtinfo-dev-5.9+20140913-1+b1                    High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             libtinfo5-5.9+20140913-1+b1                       High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             ncurses-base-5.9+20140913-1                       High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10685             ncurses-bin-5.9+20140913-1+b1                     High              5.9+20140913-1+deb8u1            CVE-2017-10685          https://security-tracker.debian.org/tracker/CVE-2017-10685          dpkg          debian:8             pkgdb                                            
CVE-2017-10989             libsqlite3-0-3.8.7.1-1+deb8u2                     High              3.8.7.1-1+deb8u4                 CVE-2017-10989          https://security-tracker.debian.org/tracker/CVE-2017-10989          dpkg          debian:8             pkgdb                                            
CVE-2017-11473             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-11473          https://security-tracker.debian.org/tracker/CVE-2017-11473          dpkg          debian:8             pkgdb                                            
CVE-2017-13216             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-13216          https://security-tracker.debian.org/tracker/CVE-2017-13216          dpkg          debian:8             pkgdb                                            
CVE-2017-14062             libidn11-1.29-1+deb8u2                            High              1.29-1+deb8u3                    CVE-2017-14062          https://security-tracker.debian.org/tracker/CVE-2017-14062          dpkg          debian:8             pkgdb                                            
CVE-2017-15115             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-15115          https://security-tracker.debian.org/tracker/CVE-2017-15115          dpkg          debian:8             pkgdb                                            
CVE-2017-15868             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-15868          https://security-tracker.debian.org/tracker/CVE-2017-15868          dpkg          debian:8             pkgdb                                            
CVE-2017-16525             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16525          https://security-tracker.debian.org/tracker/CVE-2017-16525          dpkg          debian:8             pkgdb                                            
CVE-2017-16526             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-16526          https://security-tracker.debian.org/tracker/CVE-2017-16526          dpkg          debian:8             pkgdb                                            
CVE-2017-16527             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16527          https://security-tracker.debian.org/tracker/CVE-2017-16527          dpkg          debian:8             pkgdb                                            
CVE-2017-16529             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16529          https://security-tracker.debian.org/tracker/CVE-2017-16529          dpkg          debian:8             pkgdb                                            
CVE-2017-16530             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16530          https://security-tracker.debian.org/tracker/CVE-2017-16530          dpkg          debian:8             pkgdb                                            
CVE-2017-16531             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16531          https://security-tracker.debian.org/tracker/CVE-2017-16531          dpkg          debian:8             pkgdb                                            
CVE-2017-16532             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16532          https://security-tracker.debian.org/tracker/CVE-2017-16532          dpkg          debian:8             pkgdb                                            
CVE-2017-16533             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16533          https://security-tracker.debian.org/tracker/CVE-2017-16533          dpkg          debian:8             pkgdb                                            
CVE-2017-16535             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16535          https://security-tracker.debian.org/tracker/CVE-2017-16535          dpkg          debian:8             pkgdb                                            
CVE-2017-16536             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16536          https://security-tracker.debian.org/tracker/CVE-2017-16536          dpkg          debian:8             pkgdb                                            
CVE-2017-16537             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16537          https://security-tracker.debian.org/tracker/CVE-2017-16537          dpkg          debian:8             pkgdb                                            
CVE-2017-16538             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-16538          https://security-tracker.debian.org/tracker/CVE-2017-16538          dpkg          debian:8             pkgdb                                            
CVE-2017-16643             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16643          https://security-tracker.debian.org/tracker/CVE-2017-16643          dpkg          debian:8             pkgdb                                            
CVE-2017-16645             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-16645          https://security-tracker.debian.org/tracker/CVE-2017-16645          dpkg          debian:8             pkgdb                                            
CVE-2017-16649             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16649          https://security-tracker.debian.org/tracker/CVE-2017-16649          dpkg          debian:8             pkgdb                                            
CVE-2017-16650             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-16650          https://security-tracker.debian.org/tracker/CVE-2017-16650          dpkg          debian:8             pkgdb                                            
CVE-2017-16912             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-16912          https://security-tracker.debian.org/tracker/CVE-2017-16912          dpkg          debian:8             pkgdb                                            
CVE-2017-16913             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-16913          https://security-tracker.debian.org/tracker/CVE-2017-16913          dpkg          debian:8             pkgdb                                            
CVE-2017-16914             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-16914          https://security-tracker.debian.org/tracker/CVE-2017-16914          dpkg          debian:8             pkgdb                                            
CVE-2017-16939             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-16939          https://security-tracker.debian.org/tracker/CVE-2017-16939          dpkg          debian:8             pkgdb                                            
CVE-2017-17558             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-17558          https://security-tracker.debian.org/tracker/CVE-2017-17558          dpkg          debian:8             pkgdb                                            
CVE-2017-17805             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-17805          https://security-tracker.debian.org/tracker/CVE-2017-17805          dpkg          debian:8             pkgdb                                            
CVE-2017-17806             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-17806          https://security-tracker.debian.org/tracker/CVE-2017-17806          dpkg          debian:8             pkgdb                                            
CVE-2017-18017             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-18017          https://security-tracker.debian.org/tracker/CVE-2017-18017          dpkg          debian:8             pkgdb                                            
CVE-2017-18079             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-18079          https://security-tracker.debian.org/tracker/CVE-2017-18079          dpkg          debian:8             pkgdb                                            
CVE-2017-18509             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.72-1                        CVE-2017-18509          https://security-tracker.debian.org/tracker/CVE-2017-18509          dpkg          debian:8             pkgdb                                            
CVE-2017-18595             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2017-18595          https://security-tracker.debian.org/tracker/CVE-2017-18595          dpkg          debian:8             pkgdb                                            
CVE-2017-2518              libsqlite3-0-3.8.7.1-1+deb8u2                     High              3.8.7.1-1+deb8u4                 CVE-2017-2518           https://security-tracker.debian.org/tracker/CVE-2017-2518           dpkg          debian:8             pkgdb                                            
CVE-2017-2519              libsqlite3-0-3.8.7.1-1+deb8u2                     High              3.8.7.1-1+deb8u4                 CVE-2017-2519           https://security-tracker.debian.org/tracker/CVE-2017-2519           dpkg          debian:8             pkgdb                                            
CVE-2017-2520              libsqlite3-0-3.8.7.1-1+deb8u2                     High              3.8.7.1-1+deb8u4                 CVE-2017-2520           https://security-tracker.debian.org/tracker/CVE-2017-2520           dpkg          debian:8             pkgdb                                            
CVE-2017-8816              curl-7.38.0-4+deb8u7                              High              7.38.0-4+deb8u8                  CVE-2017-8816           https://security-tracker.debian.org/tracker/CVE-2017-8816           dpkg          debian:8             pkgdb                                            
CVE-2017-8816              libcurl3-7.38.0-4+deb8u7                          High              7.38.0-4+deb8u8                  CVE-2017-8816           https://security-tracker.debian.org/tracker/CVE-2017-8816           dpkg          debian:8             pkgdb                                            
CVE-2017-8817              curl-7.38.0-4+deb8u7                              High              7.38.0-4+deb8u8                  CVE-2017-8817           https://security-tracker.debian.org/tracker/CVE-2017-8817           dpkg          debian:8             pkgdb                                            
CVE-2017-8817              libcurl3-7.38.0-4+deb8u7                          High              7.38.0-4+deb8u8                  CVE-2017-8817           https://security-tracker.debian.org/tracker/CVE-2017-8817           dpkg          debian:8             pkgdb                                            
CVE-2017-8824              linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-3+deb8u1                 CVE-2017-8824           https://security-tracker.debian.org/tracker/CVE-2017-8824           dpkg          debian:8             pkgdb                                            
CVE-2017-8831              linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2017-8831           https://security-tracker.debian.org/tracker/CVE-2017-8831           dpkg          debian:8             pkgdb                                            
CVE-2017-9725              linux-libc-dev-3.16.43-2+deb8u5                   High              None                             CVE-2017-9725           https://security-tracker.debian.org/tracker/CVE-2017-9725           dpkg          debian:8             pkgdb                                            
CVE-2018-1000004           linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2018-1000004        https://security-tracker.debian.org/tracker/CVE-2018-1000004        dpkg          debian:8             pkgdb                                            
CVE-2018-1000120           curl-7.38.0-4+deb8u7                              High              7.38.0-4+deb8u10                 CVE-2018-1000120        https://security-tracker.debian.org/tracker/CVE-2018-1000120        dpkg          debian:8             pkgdb                                            
CVE-2018-1000120           libcurl3-7.38.0-4+deb8u7                          High              7.38.0-4+deb8u10                 CVE-2018-1000120        https://security-tracker.debian.org/tracker/CVE-2018-1000120        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           libpython2.7-2.7.9-2+deb8u1                       High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           libpython2.7-dev-2.7.9-2+deb8u1                   High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           libpython2.7-minimal-2.7.9-2+deb8u1               High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           libpython2.7-stdlib-2.7.9-2+deb8u1                High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           python2.7-2.7.9-2+deb8u1                          High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           python2.7-dev-2.7.9-2+deb8u1                      High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1000802           python2.7-minimal-2.7.9-2+deb8u1                  High              2.7.9-2+deb8u2                   CVE-2018-1000802        https://security-tracker.debian.org/tracker/CVE-2018-1000802        dpkg          debian:8             pkgdb                                            
CVE-2018-1066              linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.57-1                        CVE-2018-1066           https://security-tracker.debian.org/tracker/CVE-2018-1066           dpkg          debian:8             pkgdb                                            
CVE-2018-10675             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.51-1                        CVE-2018-10675          https://security-tracker.debian.org/tracker/CVE-2018-10675          dpkg          debian:8             pkgdb                                            
CVE-2018-1068              linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2018-1068           https://security-tracker.debian.org/tracker/CVE-2018-1068           dpkg          debian:8             pkgdb                                            
CVE-2018-10880             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-10880          https://security-tracker.debian.org/tracker/CVE-2018-10880          dpkg          debian:8             pkgdb                                            
CVE-2018-1092              linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.56-1                        CVE-2018-1092           https://security-tracker.debian.org/tracker/CVE-2018-1092           dpkg          debian:8             pkgdb                                            
CVE-2018-1093              linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.57-1                        CVE-2018-1093           https://security-tracker.debian.org/tracker/CVE-2018-1093           dpkg          debian:8             pkgdb                                            
CVE-2018-1126              libprocps3-2:3.3.9-9                              High              2:3.3.9-9+deb8u1                 CVE-2018-1126           https://security-tracker.debian.org/tracker/CVE-2018-1126           dpkg          debian:8             pkgdb                                            
CVE-2018-1126              procps-2:3.3.9-9                                  High              2:3.3.9-9+deb8u1                 CVE-2018-1126           https://security-tracker.debian.org/tracker/CVE-2018-1126           dpkg          debian:8             pkgdb                                            
CVE-2018-11506             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.57-1                        CVE-2018-11506          https://security-tracker.debian.org/tracker/CVE-2018-11506          dpkg          debian:8             pkgdb                                            
CVE-2018-13406             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-13406          https://security-tracker.debian.org/tracker/CVE-2018-13406          dpkg          debian:8             pkgdb                                            
CVE-2018-14609             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-14609          https://security-tracker.debian.org/tracker/CVE-2018-14609          dpkg          debian:8             pkgdb                                            
CVE-2018-14610             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.84-1                        CVE-2018-14610          https://security-tracker.debian.org/tracker/CVE-2018-14610          dpkg          debian:8             pkgdb                                            
CVE-2018-14611             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.84-1                        CVE-2018-14611          https://security-tracker.debian.org/tracker/CVE-2018-14611          dpkg          debian:8             pkgdb                                            
CVE-2018-14612             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.84-1                        CVE-2018-14612          https://security-tracker.debian.org/tracker/CVE-2018-14612          dpkg          debian:8             pkgdb                                            
CVE-2018-14613             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.84-1                        CVE-2018-14613          https://security-tracker.debian.org/tracker/CVE-2018-14613          dpkg          debian:8             pkgdb                                            
CVE-2018-14617             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-14617          https://security-tracker.debian.org/tracker/CVE-2018-14617          dpkg          debian:8             pkgdb                                            
CVE-2018-14618             curl-7.38.0-4+deb8u7                              High              7.38.0-4+deb8u12                 CVE-2018-14618          https://security-tracker.debian.org/tracker/CVE-2018-14618          dpkg          debian:8             pkgdb                                            
CVE-2018-14618             libcurl3-7.38.0-4+deb8u7                          High              7.38.0-4+deb8u12                 CVE-2018-14618          https://security-tracker.debian.org/tracker/CVE-2018-14618          dpkg          debian:8             pkgdb                                            
CVE-2018-14633             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-14633          https://security-tracker.debian.org/tracker/CVE-2018-14633          dpkg          debian:8             pkgdb                                            
CVE-2018-14634             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-14634          https://security-tracker.debian.org/tracker/CVE-2018-14634          dpkg          debian:8             pkgdb                                            
CVE-2018-14678             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-14678          https://security-tracker.debian.org/tracker/CVE-2018-14678          dpkg          debian:8             pkgdb                                            
CVE-2018-15686             libsystemd0-215-17+deb8u7                         High              215-17+deb8u8                    CVE-2018-15686          https://security-tracker.debian.org/tracker/CVE-2018-15686          dpkg          debian:8             pkgdb                                            
CVE-2018-15686             libudev1-215-17+deb8u7                            High              215-17+deb8u8                    CVE-2018-15686          https://security-tracker.debian.org/tracker/CVE-2018-15686          dpkg          debian:8             pkgdb                                            
CVE-2018-15686             systemd-215-17+deb8u7                             High              215-17+deb8u8                    CVE-2018-15686          https://security-tracker.debian.org/tracker/CVE-2018-15686          dpkg          debian:8             pkgdb                                            
CVE-2018-15686             systemd-sysv-215-17+deb8u7                        High              215-17+deb8u8                    CVE-2018-15686          https://security-tracker.debian.org/tracker/CVE-2018-15686          dpkg          debian:8             pkgdb                                            
CVE-2018-15686             udev-215-17+deb8u7                                High              215-17+deb8u8                    CVE-2018-15686          https://security-tracker.debian.org/tracker/CVE-2018-15686          dpkg          debian:8             pkgdb                                            
CVE-2018-15688             libsystemd0-215-17+deb8u7                         High              215-17+deb8u8                    CVE-2018-15688          https://security-tracker.debian.org/tracker/CVE-2018-15688          dpkg          debian:8             pkgdb                                            
CVE-2018-15688             libudev1-215-17+deb8u7                            High              215-17+deb8u8                    CVE-2018-15688          https://security-tracker.debian.org/tracker/CVE-2018-15688          dpkg          debian:8             pkgdb                                            
CVE-2018-15688             systemd-215-17+deb8u7                             High              215-17+deb8u8                    CVE-2018-15688          https://security-tracker.debian.org/tracker/CVE-2018-15688          dpkg          debian:8             pkgdb                                            
CVE-2018-15688             systemd-sysv-215-17+deb8u7                        High              215-17+deb8u8                    CVE-2018-15688          https://security-tracker.debian.org/tracker/CVE-2018-15688          dpkg          debian:8             pkgdb                                            
CVE-2018-15688             udev-215-17+deb8u7                                High              215-17+deb8u8                    CVE-2018-15688          https://security-tracker.debian.org/tracker/CVE-2018-15688          dpkg          debian:8             pkgdb                                            
CVE-2018-16276             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-16276          https://security-tracker.debian.org/tracker/CVE-2018-16276          dpkg          debian:8             pkgdb                                            
CVE-2018-16428             libglib2.0-0-2.42.1-1+b1                          High              2.42.1-1+deb8u2                  CVE-2018-16428          https://security-tracker.debian.org/tracker/CVE-2018-16428          dpkg          debian:8             pkgdb                                            
CVE-2018-16428             libglib2.0-data-2.42.1-1                          High              2.42.1-1+deb8u2                  CVE-2018-16428          https://security-tracker.debian.org/tracker/CVE-2018-16428          dpkg          debian:8             pkgdb                                            
CVE-2018-16839             curl-7.38.0-4+deb8u7                              High              7.38.0-4+deb8u13                 CVE-2018-16839          https://security-tracker.debian.org/tracker/CVE-2018-16839          dpkg          debian:8             pkgdb                                            
CVE-2018-16839             libcurl3-7.38.0-4+deb8u7                          High              7.38.0-4+deb8u13                 CVE-2018-16839          https://security-tracker.debian.org/tracker/CVE-2018-16839          dpkg          debian:8             pkgdb                                            
CVE-2018-17182             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.59-1                        CVE-2018-17182          https://security-tracker.debian.org/tracker/CVE-2018-17182          dpkg          debian:8             pkgdb                                            
CVE-2018-18311             perl-5.20.2-3+deb8u9                              High              5.20.2-3+deb8u12                 CVE-2018-18311          https://security-tracker.debian.org/tracker/CVE-2018-18311          dpkg          debian:8             pkgdb                                            
CVE-2018-18311             perl-base-5.20.2-3+deb8u9                         High              5.20.2-3+deb8u12                 CVE-2018-18311          https://security-tracker.debian.org/tracker/CVE-2018-18311          dpkg          debian:8             pkgdb                                            
CVE-2018-18311             perl-modules-5.20.2-3+deb8u9                      High              5.20.2-3+deb8u12                 CVE-2018-18311          https://security-tracker.debian.org/tracker/CVE-2018-18311          dpkg          debian:8             pkgdb                                            
CVE-2018-20169             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.64-1                        CVE-2018-20169          https://security-tracker.debian.org/tracker/CVE-2018-20169          dpkg          debian:8             pkgdb                                            
CVE-2018-20836             linux-libc-dev-3.16.43-2+deb8u5                   High              3.16.72-1                        CVE-2018-20836          https://security-tracker.debian.org/tracker/CVE-2018-20836          dpkg          debian:8             pkgdb                                            
CVE-2018-20843             libexpat1-2.1.0-6+deb8u4                          High              2.1.0-6+deb8u5                   CVE-2018-20843          https://security-tracker.debian.org/tracker/CVE-2018-20843          dpkg          debian:8             pkgdb                                            
