Vulnerability ID           Package                                            Severity          Fix                            CVE Refs                Vulnerability URL                                                     Type          Feed Group           Package Path                                   
GHSA-mh33-7rrq-662w        urllib3-1.13.1                                     High              1.24.2                         CVE-2019-11324          https://github.com/advisories/GHSA-mh33-7rrq-662w                     python        github:python        /usr/lib/python3/dist-packages/urllib3         
GHSA-www2-v7xj-xrc6        urllib3-1.13.1                                     High              1.23                           CVE-2018-20060          https://github.com/advisories/GHSA-www2-v7xj-xrc6                     python        github:python        /usr/lib/python3/dist-packages/urllib3         
CVE-2013-4235              login-1:4.2-3.1ubuntu5.3                           Low               None                           CVE-2013-4235           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2013-4235              passwd-1:4.2-3.1ubuntu5.3                          Low               None                           CVE-2013-4235           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10009             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10009          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10009          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10009             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10009          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10009          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10009             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.4             CVE-2016-10009          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10009          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10010             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10010          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10010          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10010             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10010          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10010          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10010             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.4             CVE-2016-10010          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10010          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10011             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10011          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10011          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10011             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10011          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10011          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10011             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.4             CVE-2016-10011          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10011          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10012             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10012          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10012          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10012             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2016-10012          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10012          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10012             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.4             CVE-2016-10012          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10012          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10708             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.6             CVE-2016-10708          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10708          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10708             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.6             CVE-2016-10708          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10708          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10708             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.6             CVE-2016-10708          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10708          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10739             libc-bin-2.23-0ubuntu9                             Low               None                           CVE-2016-10739          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10739             libc6-2.23-0ubuntu9                                Low               None                           CVE-2016-10739          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-10739             multiarch-support-2.23-0ubuntu9                    Low               None                           CVE-2016-10739          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              libblkid1-2.27.1-6ubuntu3.3                        Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              libfdisk1-2.27.1-6ubuntu3.3                        Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              libmount1-2.27.1-6ubuntu3.3                        Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              libsmartcols1-2.27.1-6ubuntu3.3                    Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              libuuid1-2.27.1-6ubuntu3.3                         Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              mount-2.27.1-6ubuntu3.3                            Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2779              util-linux-2.27.1-6ubuntu3.3                       Low               None                           CVE-2016-2779           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-2781              coreutils-8.25-2ubuntu3~16.04                      Low               None                           CVE-2016-2781           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-3189              libbz2-1.0-1.0.6-8                                 Low               1.0.6-8ubuntu0.1               CVE-2016-3189           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-4484              libcryptsetup4-2:1.6.6-5ubuntu2.1                  Low               None                           CVE-2016-4484           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4484           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              libblkid1-2.27.1-6ubuntu3.3                        Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              libfdisk1-2.27.1-6ubuntu3.3                        Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              libmount1-2.27.1-6ubuntu3.3                        Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              libsmartcols1-2.27.1-6ubuntu3.3                    Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              libuuid1-2.27.1-6ubuntu3.3                         Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              mount-2.27.1-6ubuntu3.3                            Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-5011              util-linux-2.27.1-6ubuntu3.3                       Low               None                           CVE-2016-5011           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-6185              perl-base-5.22.1-9                                 Low               5.22.1-9ubuntu0.3              CVE-2016-6185           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-7942              libx11-6-2:1.6.3-1ubuntu2                          Low               2:1.6.3-1ubuntu2.1             CVE-2016-7942           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7942           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-7942              libx11-data-2:1.6.3-1ubuntu2                       Low               2:1.6.3-1ubuntu2.1             CVE-2016-7942           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7942           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-7943              libx11-6-2:1.6.3-1ubuntu2                          Low               2:1.6.3-1ubuntu2.1             CVE-2016-7943           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-7943              libx11-data-2:1.6.3-1ubuntu2                       Low               2:1.6.3-1ubuntu2.1             CVE-2016-7943           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-9840              zlib1g-1:1.2.8.dfsg-2ubuntu4.1                     Low               1:1.2.8.dfsg-2ubuntu4.3        CVE-2016-9840           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9840           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-9841              zlib1g-1:1.2.8.dfsg-2ubuntu4.1                     Low               1:1.2.8.dfsg-2ubuntu4.3        CVE-2016-9841           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9841           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-9842              zlib1g-1:1.2.8.dfsg-2ubuntu4.1                     Low               1:1.2.8.dfsg-2ubuntu4.3        CVE-2016-9842           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9842           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2016-9843              zlib1g-1:1.2.8.dfsg-2ubuntu4.1                     Low               1:1.2.8.dfsg-2ubuntu4.3        CVE-2016-9843           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9843           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-1000408           libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu10                 CVE-2017-1000408        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-1000408           libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu10                 CVE-2017-1000408        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-1000408           multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu10                 CVE-2017-1000408        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-1000409           libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu10                 CVE-2017-1000409        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-1000409           libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu10                 CVE-2017-1000409        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-1000409           multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu10                 CVE-2017-1000409        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-11462             krb5-locales-1.13.2+dfsg-5ubuntu2                  Low               1.13.2+dfsg-5ubuntu2.1         CVE-2017-11462          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-11462             libgssapi-krb5-2-1.13.2+dfsg-5ubuntu2              Low               1.13.2+dfsg-5ubuntu2.1         CVE-2017-11462          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-11462             libk5crypto3-1.13.2+dfsg-5ubuntu2                  Low               1.13.2+dfsg-5ubuntu2.1         CVE-2017-11462          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-11462             libkrb5-3-1.13.2+dfsg-5ubuntu2                     Low               1.13.2+dfsg-5ubuntu2.1         CVE-2017-11462          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-11462             libkrb5support0-1.13.2+dfsg-5ubuntu2               Low               1.13.2+dfsg-5ubuntu2.1         CVE-2017-11462          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12132             libc-bin-2.23-0ubuntu9                             Low               None                           CVE-2017-12132          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12132             libc6-2.23-0ubuntu9                                Low               None                           CVE-2017-12132          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12132             multiarch-support-2.23-0ubuntu9                    Low               None                           CVE-2017-12132          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12133             libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu11.2               CVE-2017-12133          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12133             libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu11.2               CVE-2017-12133          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12133             multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu11.2               CVE-2017-12133          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12424             login-1:4.2-3.1ubuntu5.3                           Low               None                           CVE-2017-12424          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12424          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-12424             passwd-1:4.2-3.1ubuntu5.3                          Low               None                           CVE-2017-12424          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12424          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15670             libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu10                 CVE-2017-15670          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15670          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15670             libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu10                 CVE-2017-15670          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15670          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15670             multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu10                 CVE-2017-15670          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15670          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15804             libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu10                 CVE-2017-15804          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15804          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15804             libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu10                 CVE-2017-15804          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15804          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15804             multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu10                 CVE-2017-15804          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15804          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15906             openssh-client-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2017-15906          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15906          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15906             openssh-server-1:7.2p2-4ubuntu2.1                  Low               1:7.2p2-4ubuntu2.4             CVE-2017-15906          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15906          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-15906             openssh-sftp-server-1:7.2p2-4ubuntu2.2             Low               1:7.2p2-4ubuntu2.4             CVE-2017-15906          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15906          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-16997             libc-bin-2.23-0ubuntu9                             Low               2.23-0ubuntu10                 CVE-2017-16997          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16997          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-16997             libc6-2.23-0ubuntu9                                Low               2.23-0ubuntu10                 CVE-2017-16997          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16997          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-16997             multiarch-support-2.23-0ubuntu9                    Low               2.23-0ubuntu10                 CVE-2017-16997          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16997          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-2518              libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.2              CVE-2017-2518           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2518           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-2520              libsqlite3-0-3.11.0-1ubuntu1                       Low               3.11.0-1ubuntu1.2              CVE-2017-2520           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2520           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-2625              libxdmcp6-1:1.1.2-1.1                              Low               None                           CVE-2017-2625           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2625           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-3735              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.9              CVE-2017-3735           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-3735           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-3735              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.9              CVE-2017-3735           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-3735           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-3738              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.10             CVE-2017-3738           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-3738           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-3738              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.10             CVE-2017-3738           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-3738           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-6004              libpcre3-2:8.38-3.1                                Low               None                           CVE-2017-6004           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-6004           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-6512              perl-base-5.22.1-9                                 Low               5.22.1-9ubuntu0.3              CVE-2017-6512           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-6512           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-7186              libpcre3-2:8.38-3.1                                Low               None                           CVE-2017-7186           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7186           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2017-7244              libpcre3-2:8.38-3.1                                Low               None                           CVE-2017-7244           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7244           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0495              libgcrypt20-1.6.5-2ubuntu0.3                       Low               1.6.5-2ubuntu0.5               CVE-2018-0495           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0495           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0495              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.13             CVE-2018-0495           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0495           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0495              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.13             CVE-2018-0495           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0495           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0732              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.13             CVE-2018-0732           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0732           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0732              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.13             CVE-2018-0732           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0732           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0734              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.14             CVE-2018-0734           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0734           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0734              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.14             CVE-2018-0734           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0734           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0737              libssl1.0.0-1.0.2g-1ubuntu4.8                      Low               1.0.2g-1ubuntu4.13             CVE-2018-0737           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0737           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-0737              openssl-1.0.2g-1ubuntu4.8                          Low               1.0.2g-1ubuntu4.13             CVE-2018-0737           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0737           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-10360             file-1:5.25-2ubuntu1                               Low               1:5.25-2ubuntu1.1              CVE-2018-10360          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10360          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-10360             libmagic1-1:5.25-2ubuntu1                          Low               1:5.25-2ubuntu1.1              CVE-2018-10360          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10360          dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1060              libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1060           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1060           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1060              libpython3.5-stdlib-3.5.2-2ubuntu0~16.04.3         Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1060           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1060           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1060              python3.5-3.5.2-2ubuntu0~16.04.3                   Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1060           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1060           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1060              python3.5-minimal-3.5.2-2ubuntu0~16.04.3           Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1060           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1060           dpkg          ubuntu:16.04         pkgdb                                          
CVE-2018-1061              libpython3.5-minimal-3.5.2-2ubuntu0~16.04.3        Low               3.5.2-2ubuntu0~16.04.5         CVE-2018-1061           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1061           dpkg          ubuntu:16.04         pkgdb                                          
