Vulnerability ID           Package                                               Severity          Fix                                      CVE Refs                Vulnerability URL                                                   Type          Feed Group           Package Path                                                                                   
CVE-2018-19362             jackson-databind-2.6.5                                Critical          None                                     CVE-2018-19362          https://nvd.nist.gov/vuln/detail/CVE-2018-19362                     java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
CVE-2018-8014              tomcat-8.0.32                                         Critical          None                                     CVE-2018-8014           https://nvd.nist.gov/vuln/detail/CVE-2018-8014                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2018-8014              tomcat-8.0.32                                         Critical          None                                     CVE-2018-8014           https://nvd.nist.gov/vuln/detail/CVE-2018-8014                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2018-8014              tomcat-8.0.32                                         Critical          None                                     CVE-2018-8014           https://nvd.nist.gov/vuln/detail/CVE-2018-8014                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2018-8014              tomcat-8.0.32                                         Critical          None                                     CVE-2018-8014           https://nvd.nist.gov/vuln/detail/CVE-2018-8014                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2019-14893             jackson-databind-2.6.5                                Critical          None                                     CVE-2019-14893          https://nvd.nist.gov/vuln/detail/CVE-2019-14893                     java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
CVE-2020-9546              jackson-databind-2.6.5                                Critical          None                                     CVE-2020-9546           https://nvd.nist.gov/vuln/detail/CVE-2020-9546                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
GHSA-6fpp-rgj9-8rwc        jackson-databind-2.6.5                                Critical          2.9.9.2                                  CVE-2019-14379          https://github.com/advisories/GHSA-6fpp-rgj9-8rwc                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
GHSA-77rv-6vfw-x4gc        spring-security-oauth2-2.0.9.RELEASE                  Critical          2.0.17                                   CVE-2019-3778           https://github.com/advisories/GHSA-77rv-6vfw-x4gc                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/spring-security-oauth2-2.0.9.RELEASE.jar        
GHSA-85cw-hj65-qqv9        jackson-databind-2.6.5                                Critical          2.9.10                                   CVE-2019-16335          https://github.com/advisories/GHSA-85cw-hj65-qqv9                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
GHSA-f3j5-rmmp-3fc5        jackson-databind-2.6.5                                Critical          2.9.10                                   CVE-2019-17267          https://github.com/advisories/GHSA-f3j5-rmmp-3fc5                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
GHSA-gjmw-vf9h-g25v        jackson-databind-2.6.5                                Critical          2.9.10.1                                 CVE-2019-17531          https://github.com/advisories/GHSA-gjmw-vf9h-g25v                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
GHSA-h822-r4r5-v8jg        jackson-databind-2.6.5                                Critical          2.9.10                                   CVE-2019-14540          https://github.com/advisories/GHSA-h822-r4r5-v8jg                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
GHSA-qr7j-h6gg-jmgc        jackson-databind-2.6.5                                Critical          2.7.9.4                                  CVE-2018-11307          https://github.com/advisories/GHSA-qr7j-h6gg-jmgc                   java          github:java          /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/jackson-databind-2.6.5.jar                      
CVE-2015-9262              libxcursor1-1:1.1.14-1+b4                             High              1:1.1.14-1+deb9u2                        CVE-2015-9262           https://security-tracker.debian.org/tracker/CVE-2015-9262           dpkg          debian:9             pkgdb                                                                                          
CVE-2016-1240              tomcat-8.0                                            High              None                                     CVE-2016-1240           https://nvd.nist.gov/vuln/detail/CVE-2016-1240                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-1240              tomcat-8.0                                            High              None                                     CVE-2016-1240           https://nvd.nist.gov/vuln/detail/CVE-2016-1240                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-1240              tomcat-8.0                                            High              None                                     CVE-2016-1240           https://nvd.nist.gov/vuln/detail/CVE-2016-1240                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-1240              tomcat-8.0                                            High              None                                     CVE-2016-1240           https://nvd.nist.gov/vuln/detail/CVE-2016-1240                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-3092              tomcat-8.0.32                                         High              None                                     CVE-2016-3092           https://nvd.nist.gov/vuln/detail/CVE-2016-3092                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-3092              tomcat-8.0.32                                         High              None                                     CVE-2016-3092           https://nvd.nist.gov/vuln/detail/CVE-2016-3092                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-3092              tomcat-8.0.32                                         High              None                                     CVE-2016-3092           https://nvd.nist.gov/vuln/detail/CVE-2016-3092                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-3092              tomcat-8.0.32                                         High              None                                     CVE-2016-3092           https://nvd.nist.gov/vuln/detail/CVE-2016-3092                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-5007              spring_framework-4.2.5                                High              None                                     CVE-2016-5007           https://nvd.nist.gov/vuln/detail/CVE-2016-5007                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/spring-core-4.2.5.RELEASE.jar                   
CVE-2016-5018              tomcat-8.0                                            High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-5018              tomcat-8.0                                            High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-5018              tomcat-8.0                                            High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-5018              tomcat-8.0                                            High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-5018              tomcat-8.0.32                                         High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-5018              tomcat-8.0.32                                         High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-5018              tomcat-8.0.32                                         High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-5018              tomcat-8.0.32                                         High              None                                     CVE-2016-5018           https://nvd.nist.gov/vuln/detail/CVE-2016-5018                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-5388              tomcat-8.0                                            High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-5388              tomcat-8.0                                            High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-5388              tomcat-8.0                                            High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-5388              tomcat-8.0                                            High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-5388              tomcat-8.0.32                                         High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-5388              tomcat-8.0.32                                         High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-5388              tomcat-8.0.32                                         High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-5388              tomcat-8.0.32                                         High              None                                     CVE-2016-5388           https://nvd.nist.gov/vuln/detail/CVE-2016-5388                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-6796              tomcat-8.0                                            High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-6796              tomcat-8.0                                            High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-6796              tomcat-8.0                                            High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-6796              tomcat-8.0                                            High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-6796              tomcat-8.0.32                                         High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-6796              tomcat-8.0.32                                         High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-6796              tomcat-8.0.32                                         High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-6796              tomcat-8.0.32                                         High              None                                     CVE-2016-6796           https://nvd.nist.gov/vuln/detail/CVE-2016-6796                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-6797              tomcat-8.0                                            High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-6797              tomcat-8.0                                            High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-6797              tomcat-8.0                                            High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-6797              tomcat-8.0                                            High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-6797              tomcat-8.0.32                                         High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-6797              tomcat-8.0.32                                         High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-6797              tomcat-8.0.32                                         High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-6797              tomcat-8.0.32                                         High              None                                     CVE-2016-6797           https://nvd.nist.gov/vuln/detail/CVE-2016-6797                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-6816              tomcat-8.0.32                                         High              None                                     CVE-2016-6816           https://nvd.nist.gov/vuln/detail/CVE-2016-6816                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-6816              tomcat-8.0.32                                         High              None                                     CVE-2016-6816           https://nvd.nist.gov/vuln/detail/CVE-2016-6816                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-6816              tomcat-8.0.32                                         High              None                                     CVE-2016-6816           https://nvd.nist.gov/vuln/detail/CVE-2016-6816                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-6816              tomcat-8.0.32                                         High              None                                     CVE-2016-6816           https://nvd.nist.gov/vuln/detail/CVE-2016-6816                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-8745              tomcat-8.0                                            High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-8745              tomcat-8.0                                            High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-8745              tomcat-8.0                                            High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-8745              tomcat-8.0                                            High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-8745              tomcat-8.0.32                                         High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-8745              tomcat-8.0.32                                         High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-8745              tomcat-8.0.32                                         High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-8745              tomcat-8.0.32                                         High              None                                     CVE-2016-8745           https://nvd.nist.gov/vuln/detail/CVE-2016-8745                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-9774              tomcat-8.0                                            High              None                                     CVE-2016-9774           https://nvd.nist.gov/vuln/detail/CVE-2016-9774                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-9774              tomcat-8.0                                            High              None                                     CVE-2016-9774           https://nvd.nist.gov/vuln/detail/CVE-2016-9774                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-9774              tomcat-8.0                                            High              None                                     CVE-2016-9774           https://nvd.nist.gov/vuln/detail/CVE-2016-9774                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-9774              tomcat-8.0                                            High              None                                     CVE-2016-9774           https://nvd.nist.gov/vuln/detail/CVE-2016-9774                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-9775              tomcat-8.0                                            High              None                                     CVE-2016-9775           https://nvd.nist.gov/vuln/detail/CVE-2016-9775                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-core-8.0.32.jar                    
CVE-2016-9775              tomcat-8.0                                            High              None                                     CVE-2016-9775           https://nvd.nist.gov/vuln/detail/CVE-2016-9775                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-el-8.0.32.jar                      
CVE-2016-9775              tomcat-8.0                                            High              None                                     CVE-2016-9775           https://nvd.nist.gov/vuln/detail/CVE-2016-9775                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-logging-juli-8.0.32.jar            
CVE-2016-9775              tomcat-8.0                                            High              None                                     CVE-2016-9775           https://nvd.nist.gov/vuln/detail/CVE-2016-9775                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/tomcat-embed-websocket-8.0.32.jar               
CVE-2016-9878              spring_framework-4.2.5                                High              None                                     CVE-2016-9878           https://nvd.nist.gov/vuln/detail/CVE-2016-9878                      java          nvdv2:cves           /src/target/cve20164977-0.0.1-SNAPSHOT.jar:lib/spring-core-4.2.5.RELEASE.jar                   
CVE-2017-1000115           mercurial-4.0                                         High              None                                     CVE-2017-1000115        https://nvd.nist.gov/vuln/detail/CVE-2017-1000115                   python        nvdv2:cves           /usr/lib/python2.7/dist-packages/mercurial                                                     
CVE-2017-1000158           libpython2.7-minimal-2.7.13-2                         High              2.7.13-2+deb9u2                          CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-1000158           libpython2.7-stdlib-2.7.13-2                          High              2.7.13-2+deb9u2                          CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-1000158           python2.7-2.7.13-2                                    High              2.7.13-2+deb9u2                          CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-1000158           python2.7-minimal-2.7.13-2                            High              2.7.13-2+deb9u2                          CVE-2017-1000158        https://security-tracker.debian.org/tracker/CVE-2017-1000158        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-1000408           libc-bin-2.24-11+deb9u1                               High              2.24-11+deb9u4                           CVE-2017-1000408        https://security-tracker.debian.org/tracker/CVE-2017-1000408        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-1000408           libc6-2.24-11+deb9u1                                  High              2.24-11+deb9u4                           CVE-2017-1000408        https://security-tracker.debian.org/tracker/CVE-2017-1000408        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-1000408           multiarch-support-2.24-11+deb9u1                      High              2.24-11+deb9u4                           CVE-2017-1000408        https://security-tracker.debian.org/tracker/CVE-2017-1000408        dpkg          debian:9             pkgdb                                                                                          
CVE-2017-10989             libsqlite3-0-3.16.2-5                                 High              3.16.2-5+deb9u1                          CVE-2017-10989          https://security-tracker.debian.org/tracker/CVE-2017-10989          dpkg          debian:9             pkgdb                                                                                          
